,0
842,0.16641390524765207
843,0.1527162865081574
844,0.32899415536341914
845,0.2602733698653596
846,0.0
847,1.4254759149466647
848,0.0922979058930049
849,0.22344046824494956
850,0.16471848858145605
851,0.12161648544037706
852,0.4712636514705907
853,0.4652537323585587
854,0.2975927213978192
855,0.4560415734113972
856,1.307396688160987
857,0.009401507018303158
858,0.28082710969448127
859,1.1877714879689205
860,0.0
861,0.017816891969509464
862,0.4103948509419701
863,0.3561564489158171
864,0.9725435245886075
865,0.08911851848419902
866,0.39760777396487046
867,0.05828154447022006
868,0.9278154157513407
869,0.27337217311911016
870,1.2188713601998333
871,0.0
872,0.07936954167427838
873,0.2837225504630182
874,0.31019288124555733
875,0.03874285096340109
876,0.08431765643769604
877,0.04093223603279175
878,0.2345077103223057
879,0.11386846081666521
880,0.04000740681504697
881,0.0
882,0.39583058860683984
883,0.26835519881270303
884,0.30115375873290606
885,0.437548870263759
886,0.07756832010771961
887,1.064207695058224
888,0.15294766948481223
889,1.7222417100492844
890,0.2814888696564446
891,1.1277264479906308
892,1.6899292110014663
893,0.0
894,0.0
895,0.22333136167952333
896,0.08633874412787565
897,0.43380465622180164
898,0.37708853596349656
899,0.11491637971013963
900,1.642328026316596
901,0.5689243341676695
902,0.07493437855505677
903,0.3039684038824627
904,0.2972331259010447
905,0.0
906,0.5551792444137582
907,0.3391070605053286
908,0.32244775403079456
909,0.2666100944361022
910,0.1319744795029368
911,0.08336110560739982
912,0.0
913,0.0
914,0.2889820653309894
915,0.14391401093744843
916,0.39502281094959585
917,33.54562775345371
918,0.21098265722177845
919,0.7819331040247884
920,0.32645397490725186
921,0.0
922,0.2365740805837676
923,0.6561831782086187
924,0.39004205304869805
925,0.0
926,0.1415521780235663
927,0.30691864212726333
928,0.12180547095158512
929,0.03141873361064977
930,0.09390355168737524
931,0.25508189663320163
932,0.7020009543616899
933,0.0
934,0.835217981750337
935,1.152890322983065
936,0.0
937,1.3444509041201047
938,0.2908070297472419
939,0.14376211671275552
940,0.2612500977043653
941,0.0
942,0.08684324626198844
943,1.5825533875594922
944,2.3765927772236872
945,0.5178897543296812
946,4.226015927741316
947,2.26228568580773
948,1.4563539393483447
949,0.14768964418589386
950,0.4146354788088552
951,0.013727541085576849
952,0.17743198806840285
953,0.7495134563303059
954,0.3537456382815061
955,0.4348626933603772
956,0.966086559071708
957,3.8761623936333027
958,0.7404129969195663
959,0.22538919723764328
960,0.11808322072539507
961,0.5633991002658907
962,0.17811606550574796
963,0.09088525086318792
964,0.44093482589642324
965,0.37455833499831365
966,0.07242547865310986
967,0.07705675733675268
968,0.22837513702075554
969,0.5178055470083983
970,0.16508265781289228
971,0.2642331445327882
972,0.0
973,0.09926135486845447
974,0.314763894430673
975,0.17478660826287334
976,0.32458874802282367
977,0.6985474912575643
978,0.08878316250734723
979,0.3647763292350839
980,0.11030401361000872
981,0.6589316162606993
982,0.11975015430464561
983,0.06452873913332606
984,0.7264546398670556
985,0.477749503911852
986,0.0
987,0.44884817768226853
988,1.9571877813563212
989,0.08227743553836202
990,0.25394678812690896
991,3.8415569670054857
992,0.11747514650524164
993,0.1647915098507034
994,0.31595764148885036
995,0.2166019624648688
996,0.0
997,0.41082866404297375
998,1.449986188665041
999,0.05554137017495514
1000,0.37660196886406844
1001,0.06922743476779301
1002,0.43786670345093986
1003,0.027109421840655647
1004,0.42211061278352807
1005,0.6452109608786214
1006,0.0923822637623332
1007,0.4368448930712717
1008,0.36635077264113025
1009,0.4101345005827384
1010,0.37100171723219594
1011,0.5549070229548869
1012,0.6343671751230503
1013,0.26736503984439947
1014,1.1487853325447028
1015,0.6108111127633655
1016,0.346550853754365
1017,0.06217167079585489
1018,0.2865677422970481
1019,0.7020324948173678
1020,0.2978736653146903
1021,0.2757163690676525
1022,0.43817942135570126
1023,0.0
1024,0.6474462593124514
1025,0.23463054974163092
1026,0.0
1027,0.23318645505339677
1028,0.8102597545767021
1029,0.33868230579068176
1030,1.063146687041906
1031,0.3413841811349075
1032,0.26534158573196703
1033,0.23100690344844904
1034,0.016347316298581483
1035,0.11104924001620568
1036,0.3667454405563695
1037,0.37407155856922736
1038,0.11002446921567059
1039,0.8217895899931408
1040,1.1898608304267342
1041,0.9793867351311933
1042,0.23595536322074356
1043,0.5099824453133764
1044,0.0
1045,0.5471521533556223
1046,0.10526743507091782
1047,0.42939495384091514
1048,0.4065050118119924
1049,0.19766956661785412
1050,3.4901166107281756
1051,0.12375879268323287
1052,0.001561277747530277
1053,0.2528921169718002
1054,0.5269138578195453
1055,0.5486206186119367
1056,1.6105981091664836
1057,2.535750546414558
1058,0.03506828515512862
1059,0.501302388841684
1060,0.2776293098406076
1061,0.21059315062212686
1062,0.24174025813475264
1063,0.0
1064,2.873927893476957
1065,0.022359294225662834
1066,0.8641285196235271
1067,0.0
1068,0.848724858138337
1069,0.3395235701283856
1070,0.24175756069580775
1071,2.940671657921296
1072,0.6195289266766519
1073,0.1417419975375202
1074,2.468292636841317
1075,0.26994191292255365
1076,0.025229010489743006
1077,0.2793798478348025
1078,1.278628126993015
1079,3.131248969456502
1080,0.2132616314180916
1081,0.5131092050519315
1082,0.15168321132386714
1083,0.2807786179915923
1084,0.07505424293497835
1085,0.0
1086,0.11025454133660564
1087,0.1522545187816017
1088,0.5841872882620367
1089,0.0
1090,0.11519227870323674
1091,0.21823067248349998
1092,0.22096519020406563
1093,0.14816118845102977
1094,0.2775759119393874
1095,0.1312254179882899
1096,0.29373839314660244
1097,0.24170770301549863
1098,0.46182259835700207
1099,0.9839404307335334
1100,1.5549199757970633
1101,0.21192622057829896
1102,0.2604105325348172
1103,0.18129373642534835
1104,0.5899361990660623
1105,0.27121332646503965
1106,0.3011299464080121
1107,0.6784605402379251
1108,0.0
1109,0.005004713011689966
1110,0.23511654038645052
1111,0.11196619593654478
1112,0.2653864702256457
1113,1.0951257274471444
1114,0.001032132894601731
1115,0.0
1116,0.21568673514048095
1117,1.3016727859969754
1118,0.6713698039017182
1119,0.07696997907298839
1120,0.16045036944686364
1121,1.3287202172309547
1122,0.5058134504383551
1123,0.3834893616985623
1124,0.19297085515009027
1125,0.07472103005451895
1126,0.3926078955536739
1127,0.6116468798262693
1128,0.4877755992236469
1129,0.6085911789570417
1130,0.6805942672225493
1131,0.0
1132,0.3474113692864752
1133,0.17060598062750998
1134,0.06221086126086947
1135,0.1948742470874771
1136,0.08842773824748189
1137,0.0
1138,0.038272339381772706
1139,0.05436332168004361
1140,12.20898387366715
1141,0.23639058820667594
1142,0.1735470140438277
1143,0.2829815838993216
1144,0.18633647416961435
1145,0.012147001305881165
1146,0.08338931137022436
1147,0.42270162351285184
1148,0.972954758199428
1149,0.1934925656358839
1150,0.09446989882444984
1151,1.921707531602377
1152,0.10672539046312286
1153,0.7712009049747242
1154,0.2865045955494086
1155,0.7259688681634472
1156,0.2357561276482252
1157,0.4935048942040295
1158,0.5295174900001538
1159,0.19520653874748028
1160,0.0
1161,1.3281597938725072
1162,1.0594439896803798
1163,0.6003694450421342
1164,0.3308652129384547
1165,0.0
1166,0.1839038491903797
1167,0.4643967807834015
1168,0.2152945701564995
1169,2.7288002224988106
1170,0.012021950887514614
1171,0.0
1172,0.2193264472908929
1173,0.21499060282552132
1174,1.6532772565450815
1175,0.5001844430633271
1176,0.0758110994727498
1177,0.12648105820750927
1178,0.08924459219703296
1179,0.2969838845834928
1180,0.18773453324026518
1181,0.0
1182,0.21662379280112895
1183,0.14357335985501607
1184,0.19534022465698278
1185,0.05597154369329236
1186,0.16160281819505878
1187,0.2717393406454141
1188,0.18629959417226144
1189,0.1468894571247712
1190,0.005817260629019039
1191,0.3991458852144682
1192,0.3040410018753672
1193,0.12290493157909292
1194,0.45242860292347714
1195,0.11961681698367287
1196,0.30791808073836996
1197,0.2854536243362399
1198,0.7988069420786472
1199,1.5288816617011398
1200,0.19555945613989617
1201,0.2582718043546567
1202,0.12176571845131126
1203,0.4867194388983522
1204,0.0
1205,0.24846110681243863
1206,0.0766716822666754
1207,1.9351257929018648
1208,0.049983707318048506
1209,0.6628213759862421
1210,0.2280235403592059
1211,0.2196532581914568
1212,1.2789906333707077
1213,0.08044370251823005
1214,1.2895858377781735
1215,0.3444364743528689
1216,0.013256415711449244
1217,0.0
1218,0.2438389533492013
1219,0.3818211186529258
1220,0.643606246082843
1221,0.019840957600134424
1222,0.2203164689679107
1223,0.48476031747333026
1224,0.5125857739642392
1225,0.03282246874850807
1226,0.08893818921241092
1227,0.1253987557514904
1228,0.43717585502081235
1229,0.0
1230,0.011209136491248821
1231,0.3587742514490129
1232,0.12628975603764428
1233,0.09513469474347101
1234,0.0345001052845902
1235,0.349622559888144
1236,1.314857389985915
1237,0.9147894043532117
1238,0.09923517542857643
1239,0.4110243115097949
1240,0.1419957475839023
1241,0.0899883928157553
1242,0.48970886853892587
1243,0.09743584629762597
1244,0.16665587958617817
1245,0.5269421474036685
1246,0.364329557525162
1247,0.34406760827140415
1248,0.1251311657874047
1249,0.8665284167990555
1250,0.06878844805606307
1251,1.0793312317605792
1252,0.7097501573358164
1253,0.0
1254,9.520641378014938
1255,0.5498190476195896
1256,0.4897798549493865
1257,0.3962702203141176
1258,0.10039005925889621
1259,0.044235545286239145
1260,0.2873854237808688
1261,0.3025042834139688
1262,0.19654381476497856
1263,0.2634271295625916
1264,0.040371234425595516
1265,0.15920661398976443
1266,0.6086756670114901
1267,0.08408175986799386
1268,0.26561836464613175
1269,0.0
1270,0.0
1271,0.5244089114356603
1272,0.16707652442742865
1273,0.0
1274,0.13008991593380315
1275,0.20088803819383616
1276,0.5162171381933596
1277,0.3542488230475586
1278,0.2350915314789978
1279,0.28454261136361303
1280,0.0
1281,0.1309187261001709
1282,0.1735543996704935
1283,0.08508551296030883
1284,0.36934308071269567
1285,0.41539608819402296
1286,0.07706030436393656
1287,0.12378149786707109
1288,0.032070425289543
1289,0.42441283992521844
1290,0.29166521580009164
1291,0.6682317569619788
1292,0.5700619342868292
1293,0.3657389796048993
1294,0.18239337613516515
1295,0.9978922143867501
1296,0.5156114629640278
1297,0.1838155115976178
1298,0.8512916838573207
1299,0.08529321652632742
